essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
18136,7,"Anna sat there waiting patiently, come on come on come on! She thought to herself, meets, and was very excited to perform her now improved beam routine. Anna was one of the last gymnasts to go,only making her situation more difficult she took a deep breathe,and sat down patiently, waiting for her chance to shine to the judges",7,7,14,0.4666666666666667
18137,7,"It was the @DATE1 when I went to see the creed consur with my cousents. There must have been @NUM1 or @NUM2 people in front of us. Then I herd and saw people shauing and pushing to get in. About @NUM3 to @NUM1 minuts later my legs started acking but I held on. I keep telling my self, the pain is worth the waite!"" finaly we got to the security gardes they had to do a metle detecoter on us. When we walked into the consurt I said, ""that was a wifer worth wating for.""""",7,8,15,0.5
18142,7,"@NUM1, @NUM2, @NUM3, @NUM4, @NUM5, @NUM6, @NUM7, @NUM8!"" my poms coach @PERSON1 says as we practice the dance over and over again. I love poms but at times it gets very tiring. We have practice @DATE1, and @DATE3. We also have six girls including me. My coach loves to make us do the dance one time by ourselves .On our first game we had practice right before we left for our very first performance. All of us were so excited we all just wanted to go and perform all day. But the game was at @NUM5:45 pm and they didn't even start until @NUM6:00 pm which was way later than expected. So all my poms team, our coach, and all of our family had to wait patiently on the bleachers for over @NUM11 until we actually, finally got to perform. Finally it was the @DATE2 and the clock bit three, which ment we all went on the track to stretch .We were all so happy but still a little sad that we didn't get to perform earlier. We had a minute on the clock so we walked to the other side. Getting in our formation the clock quickley started to drop from fifty seconds to @NUM12 then quickely we only had @NUM13 seconds until we went on. I couldn't believe it, only @NUM13 seconds until our very first performance. The thrill rushed through my head as the man announced ""@CAPS1 performing @CAPS2 @CAPS3 @CAPS4 pom pon team"" then our names over the speakers. The crowed roared as we entered the field. We quickley all reminded our self to smile. Then the music came on and we all danced our hearts out honoring and thanking our coach and our parents. After we finished we were automatically huttled around by friends and family. And waiting and being patient wasn't so bad anymore.  It was all worth the wait.""",9,12,21,0.7
18146,7,"@CAPS1 back harder on the reighns!"" my teacher yelled ""@CAPS2 trying, but hes @CAPS8 not listening!"" @CAPS3 had to be the most stubborn horse I had @CAPS13 ridden in my life! @CAPS6 did whatever @CAPS6 wanted, whenever @CAPS6 wanted, and payed no attention to me at all. ""@CAPS4, @CAPS4 @CAPS8 bring him in."" @CAPS6 said I slowly walked the horse into the center of the ring. ""@PERSON1, I really am trying, hes @CAPS8 not listening."" I said ""I know @CAPS6 can be a bit hard-headed but I make you ride him because I believe you can handle him."" @CAPS3 horses name was @PERSON3, @CAPS6 was a reddish-brownish color with big glassy brown eyes. @CAPS6 looked like a great horse that listened to its rider. Wrong! @CAPS6 was not nice or sweet and didnt listen at all! ""@CAPS8 walk him around a couple of times along the perimeter."" @PERSON1 said. ""@CAPS4 fine."" I replied. @CAPS8 as I was halfway around the ring, @PERSON3 stopped. Then @CAPS6 turned to his right, walked up to the window and started licking the water that beaded up on it. ""@PERSON2! What is @CAPS6 doing!"" @PERSON1 yelled ""I think @CAPS6 is licking the water off the windows."" I said ""@CAPS10 get him away from there, @CAPS6 could get sick!"" @CAPS4, as I said earlier, @CAPS3 horse has terrible listening skills! Now I was getting in trouble because of him! ""@CAPS8 be patient @PERSON2."" I guess I did need to calm down, so I relaxed a little and continued riding with no problems. I guess I @CAPS8 needed patience and to relax. Even if so, I am still never getting on that horse @CAPS13 again.""",9,12,21,0.7
18151,7,Patience to me is a personal thought that turns into action. I've been patience many times before. I use to go to the store at the corner of my block. I had to stand in a long line that actually went to the halfway point of my block. I went in got my stuff and went to the end of the line. A half hour past and it was five minutes til' closing time. I get to the window and pay for my things @NUM1 minute before closing time. I was actually standing in line doing nothing. The owner of the store let me get a total of @NUM2 things for free. I got half of the stuff I wanted and the other half was house hold things. So being patient really pays off and can unlock many different treasures. So start running with patience and leaving impatience behind.,7,9,16,0.5333333333333333
18153,7,"Just as I finished eating my hamburger I noticed an old, crude excuse for a bus parked outside of the restaurant window. @CAPS1's that?"" I asked through my sgueky seven-year-old voice. My @CAPS3 responded, ""That bus takes people to the palace across the street, where @PERSON1's playing."" ""@CAPS2't it be cool if we @CAPS4 go?"" I questioned. I saw my mom whisper something to my brother. It was then that they told me we were going to the show. Excitedly, I climbed into the back seat of our car and we drove across street to the palace of @ORGANIZATION1. It was huge! All I wanted to do was enter the marvelous building, but my @CAPS3 kept telling me we had to wait. About fifteen minutes later the two pepsis I had drinken earlier made it through my system ""@CAPS3, I have to go to the bathroom"", I said over and over again. Finally, my @CAPS3 took me through the front doors. The inside of the building was even more fabulous than the outside! However, a rail of red rope blocked our way. ""@CAPS4 my son use the bathrooms?"" my @CAPS3 asked a lady who sat behind the front desk. She gave a cold ""ro"" and we were forced to return back to the car. Another fifteen minutes passed. The concert would start soon, so we returned to the building. This time the red rope had gone, but replaced by a line of nearly fifty people who were all waiting to get through the metal detector! It took almost @NUM1 minutes, but we made it to the front of line, we passed through the metal detector and took our seats. That was a true test of my patience, but it all was worth it when I was finally allowed to use the bathroom.""",12,12,24,0.8
18154,7,I was patient when I went to @LOCATION1 @CAPS1. First it started out when I got a can from my friend @PERSON1 he asked me to go. So I said yes. I had to be pation derms the @DATE1. Then he drive it way long but I was pation. When we got to the entrance I felt good for being pation.,8,5,13,0.43333333333333335
18162,7,"A time when I had to be patient was on the drive to @LOCATION1 @CAPS1 took a few hours so here is @CAPS2 story. We were leaving the house when I realized I forgot something. I quickly ran inside to get @CAPS2 dog penny [she is real not fake] @CAPS2 dog bitted out the door and I put her in the truck. We stopped at @CAPS2 grandmas and grandpas house and rest. We travelled through lots of roads until we got to the highway. ""@CAPS1's gonna be a long ride"" I said. We passed so many cars. Then they passed us. For a second we lost our grandparents car. I looked back and behind about twelve cars I found them. We reached @LOCATION3 in about four hours. I knew @CAPS1 was going to be a long trip so I decided to take a nap. Daring @CAPS2 nap @CAPS2 parents [@CAPS2 mom] took pictures of me. I thought that @CAPS1 wasn't nice. We now have one more state to go through and then were in @LOCATION1. That state was @LOCATION2. By the time we reached @LOCATION2 @CAPS1 was already @NUM1. We decided to get a room like a hotel. In the morning we stopped and ate breakfast. Then on the road again. I had to be patient because we still had a two hour drive to go. Longest five hours even but I was patient so @CAPS1 was fine. We arrived in @LOCATION1 and had no clue where we were going. So @CAPS2 dad turned his gos and we found our way to our cabins. That is a story about a time I had to be patient.",8,11,19,0.6333333333333333
18163,7,"There's many times I've been patient @CAPS1 this one time, my little sister kept buging me, and I didn't scream at her or hit her. She was asking me to turn on the music and I said no"", she through a fit. So I got up and picked her up, and told her to stop before she get hit, in a nice and kind voice. And she stopped. And I told her to sit down and be quiet and watch tv. In closing, that was a time that I was patient with my little sister, by not screaming at her or hitting her when she was desterbing me. I didn't become a mean person at that point. Last but not least that was a time that I was a patient person.""",8,8,16,0.5333333333333333
18165,7,"There was a time I was patient for a whole day! It was @CAPS1 eve and it was about @NUM1, meaning I just woke up, I ate breakfast brush my teeth after I got out of the shower. By now I would have probably ask my mom @NUM2 times if I could open one present, but on this day I hadn'@CAPS6 ask he once yet. I was up string playing my play station when my mom called up @CAPS2!!!! I open my door and as usual my cat was right at my door I shut my door hop over my cat get to the stairs then yell food. He sewried down the stairs and right to the canter. As I start walking down the stairs I hear a @CAPS3!! So I start running down the stairs as fast as I could knowing my two @NUM3 year old brothers were coming. They meet @CAPS7 at the counter and ask @CAPS7. @CAPS4 many times have you ask to open a present?"" ""@CAPS5"" I said. They looked like they had both seen a ghost. After lunch was over I ran over to my friend house across the street to play basketball. About an hour later we finish our game and take a bike ride we got back about @NUM4 for @CAPS2 about @NUM5 minutes later I was done watch @CAPS6.V. take a shower then went to bed. My mom woke @CAPS7 up at @TIME1 and we heat down stairs and as soon as I saw all the present I scream @CAPS7 @CAPS8!!!! And that was the time when I was patient for a whole day.""",8,9,17,0.5666666666666667
18166,7,"@CAPS1 @CAPS2"" said my little sister @PERSON1 ""@CAPS3 you help me practice kicking a soccer ball we are doing it in gym and I @CAPS6't know how."" ""Of corse"" I said ""lets go to the back yard"" @CAPS4 my way out I grab a ball. I set it down @CAPS4 the ground in the front of me and say ""@CAPS5 you do is step forward with you left foot and kick with the top of you right. "" I'll try @CAPS8 say"" daughtfully. @CAPS8 runs up to the ball an kicks, he misses but thats @CAPS7. @CAPS8 trys againe another miss. @CAPS8 sits down @CAPS4 the ground. I go up to her. ""@CAPS6't give its only your second try, not everyone is good at soccer try one more time. ""@CAPS7, one more try."" @CAPS8 runs up to ball and kicks. The ball goes sailing into the goal. ""@CAPS9 you for teaching me @CAPS2."" ""I was my pleasure just try to be patient with yourself and you'll be a great soccer player I promes."" ""@CAPS7 but I want to practice some more."" ""@CAPS7.""""",8,9,17,0.5666666666666667
18167,7,"Patient is when your are understanding and tolerant. Many parts of life are achieved with patience, because some things are worth waiting for @CAPS1 is alaways a time and a place for everything, and getting there is achieved with the great virtue patience.",2,5,7,0.23333333333333334
18169,7,A time I was patient was when me and my mom and dad and my big brother were going @CAPS1 @CAPS2. We had to pack up and leave in an hour ? wanted to leave it for a room and tints and  ??? packed up and  ??? the ??? so then  ? during its long ways any ?  ? ? I decided to hv my haed down and wait for a hot ? heading my way so dis  I dreaming about the lines having  no lines so I can get on every ? in a hungry so as im about to get on a ride I felt someone  ? ? saving were born as I gained light it was my brother  ? ? shaking one  I got up  ?  ? ....I knew her as a big old sign says welcome to @CAPS1 @CAPS2 .After all that sleeping it had petied off after all. so as i think  there are no lines I was heart broken. The lines was as long as having to @LOCATION1 itself something told me it was going to be a long wait. As I grew in patient I started to draw that somebody grabbed me it was my mom. She said why are you mood I said because these lines are the san just be patient it will be worth the wait that's what I did. Finally our turn so I got on and she was right being patient in line was worth the wait and it was so much funnier to get on. So as I think theer are no lines I was heart broken. The line was as long as having to @LOCATION1 itself something told me   it was going to be a long wait. As I grew in patient I started to drawn somebody grabbed me it was my mom. She said why are you I said because these lines are the sant just be patient it will be worth the wait that's what I did. Finally our turn so I got on and she was right being patient in line was worth he wait and it was so much funnier to get on,8,5,13,0.43333333333333335
18172,7,"I showed patience before. I am about to tell you and that time. Two years ago.  I worked at my @CAPS1's home to get ???. Working there is tough because he makes you do so much work. I got all of the ??? grass cut at his harn, cut wood and a lot m???. After around seven hours of hard work, I asked my @CAPS1 if I could have my money. He ???  he when I asked why he told me. He gave a bunch of money to my uncle for vacation. My heart sunk. I asked him when I was going to get it. He shook his head like he had no idea. Rage filled in he to at me. One week ??? I went back to ??? house to ask ??? because I really wanted to buy something. He shook his head no. My mind said patience but my body said no patience. I listened to my mind. Waiting really at unk but I knew patience was the right thing to do. Patience bring the an opportunity. Three weeks later. He still hasnt gotten me my money. I heard someone knock in my door. I moved over to it. It was my @CAPS1. He came made with a huge grin on his face. Suddenly he open my hand and gave me twenty dollars! @CAPS1 that's more than double,"" I said, my heart throbbing. ""I know but you deserve it."" I was shocked to hear my @CAPS1 say that. That day I showed patience. It really did to me good to have patience cause I made so much money. Think about my story the next time you don't wanna show patience, cause it might just pay off.""",11,12,23,0.7666666666666667
18174,7,"Middleton middle school, I'm one of their students. My name is @CAPS1, I'm new here, but you @MONTH1 think that I'm a boy. Well if you do you better listen and listen hard @CAPS16 I'm not going to say this twice; patience is a vurture. On my first day, I walked into @PERSON1's class I sat next to a girl with wavy blond hair, sparkling blue eyes, and a genuine smile. @CAPS2."" @CAPS3 said. ""my name's @CAPS4."" @CAPS3 said in a perky voice. ""@CAPS2."" I said back. ""I'm @CAPS6, but you can call me @CAPS1."" ""@CAPS8, uh @CAPS1."" @CAPS4 replied. ""@CAPS11 let me show you around."" ""@CAPS12!"" I answered back. @CAPS4 and I became fast friends,but when @CAPS3 introduced me to her friends they all made fun of me for having a boy's name. @CAPS4 yelled at them, but I said @CAPS13 was @CAPS17. @CAPS4 just woulden't let @CAPS13 go. Finally I said to her, ""@CAPS13's @CAPS17 @CAPS4! Just let me handle this."" ""@CAPS15?"" @CAPS3 asked crossing her arms and tapping her foot the way @CAPS3 did when @CAPS3 coulden't do same thing. ""@CAPS16 you just don't have any patience!"" I said, getting a little angry @CAPS3 coulden't understand. ""@CAPS17 be that way  @CAPS1!"" @CAPS3 said storming out of the room. ""@CAPS4 wait!"" I cried but I hat to run after her. ""@CAPS20, please you don't get @CAPS13. You can't keep getting mad at them for making fun of me. I know your trying to protect me, but its @CAPS17. Have you ever had of patience before?"" I asked ready to run if @CAPS3 ran from me. ""@CAPS21."" @CAPS3 said, looking down at the scuffed floor. Then, I told her everything I knew about @CAPS13 and we never had a problem again.""",12,11,23,0.7666666666666667
18175,7,"I was on my way to tennisee with my @CAPS1, @CAPS2, my younger brother, @PERSON1 and my granpa, and granma, who I call @LOCATION1 and @ORGANIZATION1. @CAPS6 where driving in to different cars I was with @CAPS1 and @CAPS2 in @CAPS1 white mersadies. @PERSON1 was with @ORGANIZATION1 and @LOCATION1 in @LOCATION1's gold minny van. The windows were down in our car, and @CAPS1 and I were smelling burning rubber. @CAPS6 were in front of @LOCATION1, as @CAPS6 slowed down @LOCATION1 pulled to the side of us and told us to pull over. @CAPS6 pulled over @CAPS2 got out took one bok, and said @CAPS6're leaking trannie fluid."" @CAPS6 drove into town with @LOCATION1 following us. @CAPS6 stopped at an autin shop @CAPS6 were the only people there, the mucanic told us to get everything @CAPS6 needed out of the car. After @CAPS6 cleaned the car out, he pulled the car up onto thue lift and that when I saw the gradge for the first time. It smelled like gas everything was greasy and dirty (including the mucanics). ""@CAPS7 is going to ruein our trip"" I said to @CAPS2, ""@CAPS6 don't know that for sure"" he replied. It was so hard to sit and be patient. I walked back and forth between the minny van and the gradge for about two hours. Some of the other mocanics came, too, but no one could find out what was wronge with our car. @CAPS2 got on the computer they had there and looked up car parts, it didn't help. The day before @CAPS6 left @CAPS1 had taken her car to @CAPS10 gardge for a tune up. @CAPS6 weren't sure. After sitting at the shop for about three hours I got hungry, so did every one else so @CAPS6 went to a restorunt across the street for loneh. @CAPS2 stay at the shop for a little while longer than the rest of us. At lunch @CAPS2 said ""were going to have to call triple A to come pick up our car. @CAPS6 are going to have to go back home!! I was so upset, after all @CAPS7 waiting @CAPS6 have to go back home. On the way out of the restorant tripped and landed on my rist. I sprained my rist, so @CAPS6 went back across the street and behind the audio shop was a wallmart so @CAPS6 stopped there got a bandage for my wrist, and pick out a book to buy. I got the vampire diaries, @PERSON1 got a starwars book. @CAPS6 read them on the wag home in @CAPS12 car.""",10,12,22,0.7333333333333333
18177,7,"When I went deer hunting with my dad I was patient. When me and my dad went deer hunting I had to be patint by waiting. The hardest part was being quiet to. I also had to stay still. Being patint is waiting for some thing. I had to be patint because I was waiting for a deer all day. Even now I did not get a deer, I was quiet, still and patint.",5,8,13,0.43333333333333335
18180,7,"@CAPS2 story is about the time @CAPS2 mom ran out of gas. @CAPS2 mom was driving down @LOCATION1 @NUM1 driving home. Soon we started running out of gas. The bad thing is, it was raining. Then we ran out of gas. First she had to get someone to pullover and ask if they had a cell phone. Someone finally did. She asked if they could get gas. Every one said @CAPS1! @CAPS2 mom then decided to call @CAPS2 dad and ask him to get gas. He then shows up an hour later with a couple gallons of gas. That was just enough to get @LOCATION1 home. If @CAPS2 mom had @CAPS1 patience she whould of gone crazy.",9,8,17,0.5666666666666667
18181,7,"One day when I was out camping with my friend @PERSON1 I asked him if we could climb the dunes and he said we would do it later. So I waited hours and hours and hours and hours then he said acler our lunch. Then I asked him after lunch and he said yes. But when is saw the dunes I knew it was a bad idea for me to climb it but I did. After I got to the top. I fell and @CAPS1 stayed there like, a dead animal. After five minute I was good and climbing to the top dune off because after I got up I ran down the dune and when my friend told me to stop I stop I stoped. But I got seed in my coat pocket. Then I hit a rock and did a front flip. Then I fell, when my friend carte down we both lauphed and @CAPS2 back to our campsite.",9,8,17,0.5666666666666667
18182,7,My name is @CAPS1 and I'm writing about a time I had be patient. It was a nice @DATE1 @TIME1 in @DATE2 it was the eighteenth and we were going to drive down to @LOCATION1 for a vaction we were going to  @CAPS2 land. Everybody was up in the house hold packing every thing into a hammer that we rented for the trip so every one would fite into the car. We had packed all things into the car. My made us a good breakfast. A hearty meal of sasauge pancakes and bacon and scaldded eggs. It was delicouse. After that we got into the car and we were on the highway I had fell a sleep a hour into the drive. By now it was ten acloak at night and I woke back up. My sister was yelling at my brother and then me and my sister got into a urgement my told all of use to be quited and we did but we were all get on each other nerves. And I had to be patient for another two day but we got there and I was glad to be there so overall it was a funture till we had to go back.,8,9,17,0.5666666666666667
18183,7,"I was on the farm waiting for my dad to get home so I could ride my for-wheeler. Then later that night he called me saying he will be later than I was expecting. He came home three hours later. That meant I had to ride my four-wheeler tomorrow because nobody was home exept for my grandma, my dad don't want me to ride my four-wheeler when my dad or my uncle @PERSON1 is not their. At that point I was inpatient. The next day my dad called me saying he had to work late again so I could not ride again. I was impatient even more, but then my uncle @PERSON1 showed up and I asked him if I could ride my four-wheeler and he told me I could if my dad said it was @CAPS1. So I called my dad and he said it was @CAPS1 if my uncle @PERSON1 said it was fine with him. Then I could ride my four-wheeler, and I was not impatient anymore.",8,8,16,0.5333333333333333
18186,7,"Do you ever like waiting in the line at the store? Well, I don't also ??? Well I am going to tell you about a time when I was inpatient and patient. Every morning I have to take the bus to school. I usually get in the bus stop @NUM1 min early, so I can talk with my mother ??? Try I got up to early. I made it to the bus stop early. ??? @NUM2 min later I decided to go back home. By the time I got home I was going to be late. I hurried at the door, but I was too late, the bus was gone. I should have more patient. On day I was going to burger ??? was to get a hamburger with bacon cheese and toaster. When I got their, their where about @NUM3 peace in their, so I decided to wait my turn in line like I had later. I was there people payed from cash regester. I was finally their I ordered my burger when I was done it was worth the wait. In conclusion you have to be patient in everything you do. Sports, school or home and even in public, I hope my story made you relise how important it is to be patient.",6,8,14,0.4666666666666667
18187,7,"A time I was patient was in @DATE1 at the @ORGANIZATION1. I was about @NUM1 in the @TIME1 when we claimed our seats right in front of the stage. We waited about @NUM2 minutes till the first @PERSON1 came on stage, the name of their @PERSON1 was @LOCATION2. Their appearance was strange so they looked like a rock @PERSON1. But they were just a regular @PERSON1 that played normal music. They played songs I've never heared of ever but now I hear them more frequently now. The second bad was another one I never heard of. I can't remember their names, but they wern't my taste of music. The next @PERSON1 was one I new lots about; their name is the @PERSON1, they were great. There lead lead singer had a long beared and an afro, it was very funny. They seemed to go the quickest because I enjoyed them so much. Next was another singer I have heard of his name was @PERSON2, he was also great. He even made up a song at the top of his head about @LOCATION1 and never stoped for like four minutes. Then he was done and the time was about @NUM3 @CAPS1 at night by now. And I was getting tired. But right there I saw the @CAPS2 boys getting ready I was really excited, they opened up with a song named @CAPS3. And there was strobe lights and regular lights every were. The staid that was holding the drum even moved. It did @NUM4?, and a @NUM5. It went @NUM2 feet in the air and did flips and everything you can @CAPS4. Their lead singer @PERSON3 and their drummer even had a drum off, that was cool. That went till about @NUM7 it was amazing. I will probly never whiteness something like that ever again!",12,9,21,0.7
18190,7,"When l was patient l was in the car and my mom went to get something at the store and l went whith her. I was patient because l didn't tell her when are we gonna go home or this is @CAPS1 boring. I tried to go whith the flow. I was there for @NUM1 hour but did I care no because l was the one who wanted to come whith and l came. If l would of complained then she would of said then why did you come."" @CAPS1 at the end my mom said since you have been patient then you can get a chocolate bar @CAPS1 if your patient, there might be a reward at the end.""",6,8,14,0.4666666666666667
18191,7,"When I was very patient was the, time I had to get my teeth pulled it had took two hours they would take a break for about @NUM1 minutes every half an hour I had gotten  many shots in my mouth. And they had ripped my gum open and took at two teeth. Then my two bottom teeth. I was patentance then. They even said I was one of there best kids cause of every thing I had went thorugh in my mouth and the long time panke. This was the time I got @NUM2 teeth pulled and was very patient.",8,8,16,0.5333333333333333
18192,7,"When can I drive?"" I wined. ""when the time comes you have to be patient, otherwise you won't yelled my @CAPS1 over the loud, heart warming sound of @CAPS2. Starting up for the @NUM1 time that year. I loved that sound. It's my second favorite sound. The vibrations rattaling my lags as it races away with @PERSON1 driving. I could wait until my turn. After I rides and @NUM2 mins. @CAPS1 said the words I thought he'd never say,"" @CAPS3, your turn."" I looked at him then the truck. Wow does he look small next to that truck. I ran as fast as I could down to the pit. I climed onto the tires rim, then to the, top of the tire, and into the cab. ""@CAPS4 @CAPS5 @CAPS6, gaggag @CAPS7. Oh yeah! This felt right. I couldn't go fast but I almost tipped it over. So that's a good thing. So all in a nat shell, paconts comes a long way.""",8,12,20,0.6666666666666666
18193,7,"I don't have much patience, but I'll tell you a story about a time that I did. It was a sunny day outside and it was @DATE1 after school and I had no homework. So I invited my friends over and we were going to landslide skate park. We were all at my home but @CAPS1 wasn't. My mom said @CAPS2 hes not here in two minutes we have to go with out him"". So I was mad I was writing a note to put on the door that reads ""@CAPS1, we had to go with out you because you were late! Sorry be on time next time.-@CAPS4"". But when I was signing the note he pulled up. That was the story when I had patients.""",6,9,15,0.5
18197,7,"There was this guy that I liked a lot that I finally had the courage to ask out after @NUM1 years and @NUM2 1/2 weeks. He said yes to go to the dance with me but no to going out. So a little while later like a week later I asked him again. He told me give him till the end of the week. So I waited and waited and on and on it seemed like forever. Then my friend just couldn't take it she asked him on @DATE1 and he said yes! A million yes, joy came from his mouth. Then @DATE2, after getting to know me better he broke up with me. We have been fighting ever since, but were still besties!",8,8,16,0.5333333333333333
18201,7,"When do ve get the xbox!"" I asked @CAPS1. ""@CAPS2 hours,"" he replied. ""@CAPS3!"" ""yes."" ""@CAPS4."" ""@CAPS4."" @CAPS2 hours.... I thought, this is gonna feel like a week. First, I got on the computer. After ten minutes I got off because nothing was ???. Next I looked at the t.v guide. Nothing. Why am I so tired! I thought. It must be that I did..., I was thinking but luckily, I fell asleep. I woke up. Four hours left. Once again I looked at the t.v guide still nothing. I just turned the t.v on. A @PERSON1 just ended. ""@CAPS7 up next on @CAPS8 land is The @PERSON1,"" the @CAPS8 commercial said. ""@CAPS10 see this,"" I said out loud. It turned out better than I thought. It was a no color @PERSON1 that was about a police official and his son. After watching four hours of the @PERSON1, I heard the goings door open. I heard @CAPS1 come in and say, ""@CAPS12 got it!"" @CAPS13 then I said, ""@CAPS14,"" and then fell asleep. ""@CAPS15 wake him up."" @CAPS1 whispered.""",9,12,21,0.7
18205,7,"In the beginning, I woke up from sleeping and felt real sick, @CAPS1 I took a shower and put on my clothes. I told my dad can I go to the doctor because I feel sick?""??? @CAPS1 he said ""we will leave @NUM1 am"" and it was @NUM2 am. Then, I had to wait on the couch while my brothers, my dad and my mom were talking showers. After that, I wanted to yell and complain because they were going too slow and tried acting @CAPS1 beautiful. @CAPS1 I didn't. When they finished they had to look for the keys until they found it. It was @NUM3 am and my dad's favorite music was on @CAPS1 we stayed and watched the whole movie. In the middle, it was @NUM4 am and then we went to the doctor and had to stay waiting for everyone to get there turn until it was @NUM5 which is our turn. We actually made an appointment. They checked what was bothering me and it was nothing. @CAPS1 I left and I still waited until my brothers finished. In the end, I was @CAPS1 pissed off because I had to wait for them to get in the car. My dad said ""Are you happy? You said that you feel sick and there is nothing wrong with you."" @CAPS1 we went home thinking that I had been patient for the whole day. I was saying to myself ""I learned my lesson and it is if you are patient the day can go fast.""""",12,8,20,0.6666666666666666
18208,7,I was patient when I was going to cedar point. We took a bas it took seven @CAPS1. So my friend @PERSON1 decided in watch movies on the @CAPS2. We watched street dreams and the incredible. We were still a long way from cedar point. We decided to call my mom for a prank call. It was hilerious so we did it again. Then we took turns napping and watching the big open road. Eventually we both fell asleep. When we woke up we were there. This it the time I waited patiently.  Because I waited patiently then I don't mind waiting now. I learned to do something else while waiting. Now I can wait now longer. This helped in my future.,8,9,17,0.5666666666666667
18209,7,I was patient during the meap. I was patient because I was done early and a lot of people were not done yet. When I get done early I like to draw or do some of my work but I didnt have any work so I new then when every one got done we waited for @NUM1 min then we start the meap again when I got done with that noone else was done so I waited for @NUM2 or @NUM3 min then every one was done then we stretched walked around for @NUM4 min then we sit back down and start the part @NUM5 when we are done we get to do work I am usually the first one done. Then when I get done with the test I get up and walk around so I can get @CAPS1 and @CAPS2 on my tests like meap test because it is so important to get good grades and when you are patient you will find out to get good grades like @CAPS1 and @CAPS2.,8,8,16,0.5333333333333333
18218,7,"One time when I was patient was when the shot flew was going around. I had to go to this one place to get the flew shots. When we got there we got in line, I had to be patient because the line was really long is??? the line to get through. We brought chairs, hot coce and staff to do to keep us any feet. I had to be patient in tell I got on to the front of the line. The worse part was that most of the tide was outside and it was @CAPS1 eve, so I had to be patient in the cold, when we finally got inside the building I was so happy. Then about @DATE1 we got to the front of the line. I'm glad that I never have to wait in line for three hours to get a flew shot again.",8,8,16,0.5333333333333333
18223,7,"Waiting for my child was the longest @NUM1 hours of my life. I had been in the waiting room for nearly the whole time. The nurses kept giving me updates, to calm me, to no avail. So I @CAPS1 out a smoke to ease my nerves. I didn't know if my wife, or our baby would live. Would it live happy? I just @CAPS1 a puff of smoke, and waited for hours I sat, shutting out the rest of the world to shield my own thoughts. Would it be picked on? I sat, ignoring the nurses pleading, trying to reassure me. Would it shut life out? I sat, waiting for my newborn child. My silence was broken, by a baby crying. I rushed over to my wife's room, to find her holding a beutiful baby girl. @CAPS1 you long enough""""",10,10,20,0.6666666666666666
18231,7,"A time when I was patient was when I took the @CAPS1 test in @NUM1 grade. In my class there was only @NUM2 @NUM1 graders while the rest were @NUM4. so we tested in the principal's office. That was the day when we had to take a writing part. They are hard and take a while. When we started some people rushed as fast as they can to get done. I took my time to plan what I was going to write about. We had lots of time so you shoud use the most of your time to make everything good. To do this you have to be patient with yourself. This means that you should look over your answers again and make sure you have it correct. When I done with the writing section, I went over it to make sure I had everything right. I had plenty of time. When I was done correcting my work I waited for everyone else to be done as well by reading. That was the time when I was patient.",11,12,23,0.7666666666666667
18233,7,"Are you always or even sometimes patient? If not your normal. @CAPS1-@CAPS1. But everyone on @LOCATION1 should be patient. It will help  you in the long run. I f you and I were patient our would would be a  little  bit fasier. Like  if your brother for an instint was in your bathroom and you had  to use it. you  could wait for him to finish. That is saving  argueing and it's  being patient. I say these thing like I'm patient!"" but that would be  a lie, because I am far from it! Not saying it's  easy but we all try.""",5,5,10,0.3333333333333333
18235,7,"Im not a very patient person so im going to be wrighting about what patience @CAPS6. Patience @CAPS6 when you don't complain when your board or waiting for somthing. For example (for your convenance I @CAPS1 be wrighting a story about patience, please  take to note that this story @CAPS6 completely untrue) @CAPS1 was walking home and saw an elderly woman, she was having trouble with her grocerys. @CAPS1 wanted to help her but all he was thinking about was his cousin @CAPS2 that @CAPS4 be arriving at his house any moment now. @CAPS1 walked up to the woman and asked if she needed help and she replied if you could I live over @CAPS3"" she pointed to a large tan house. @CAPS1 carried her things to the door. ""@CAPS3 you go,"" he said. ""@CAPS4 you mind helping me put them away"" the woman asked. @CAPS1 thought about how his mother never wanted him to go into a strangers house, but @CAPS1 sort of knew her, so he said that he @CAPS4 help the woman smile. @CAPS1 then picked up the bags and said, ""@CAPS6 your home unlocked"" ""@CAPS7 its not"" she replied, where are your keys"" @CAPS1 asked, ""I beleve there lost somwere in the lawn. @CAPS1 searched for about a half hour, then he found them under a bush. He brought the keys to her and said ""@CAPS3 you go,"" she opened the door and he helped her with her grocres. When they were all put away @CAPS1 said ""@CAPS11 I ought to be going."" ""@CAPS11 not without somway I can repay you"" said the woman ""@CAPS13 go find my purse."" @CAPS1 waited and waited, it had to have been a hour. The woman came out of the kitchin with some change. ""@CAPS15 its only change, I couldn't find my wallet"" she said and gave him the change. @CAPS1 left feeling like a good person because he was patient with the woman. @CAPS1 told his mom about his good deed and his cousin @CAPS2 got to stay longer. This was my example of patience, if this ever happens to you make sure your patient and know the person.""",10,8,18,0.6
