essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
165,1,"Dear Local Newspaper, everday @CAPS1 technology is developed. One of the biggest and most popular machines in the technocle society is, the computer. Some people don't like computers. The think computers are ruining social skills and healthy bodys. The reason I'm writing to you is to presuade those people to realize the greatness that lies inside a computer. For starters computers help us recive/give @CAPS8. One of the great featurs that computers give is email. Without email, we would be completley out of the loop. For example @CAPS2 there is a snowday at your childs school, you recive an email from the usper intendent saying school si cancled. Without that email, we woulden't be able to know that @CAPS8. Another example, @CAPS6 say that you lost your voice to a terrible cold. You don't feel good and need to call work to report being sick. Now you're stuck because you have no voice. @CAPS2 you had a computer, you could have simply emailed your boss. Another posative tool computers gives us is making communicating esayer. With all of the social networking now avalible like @CAPS4, twitter , @CAPS3 and yahoo messanger. It nearly impossible not to stay in contact with friends and faimly using @CAPS4, you can look up old friends and faimly. Once youve found them, you can friend request them and become online friends. Once youre online friends you can instant message, video chat, look at their status, and browse their photos. So with a computer @CAPS7 nearly impossible not to be able to keep in touch. The last and final reason computers are great is because, they make shopping much esayer. @CAPS2 you have used amazon, ebay or overstock, you know what I'm talking about you can buy almost anything online. From electronics to @CAPS5 animals. The list is endless. With a computer you can even get your house hold groceries online. For example @CAPS6 say your home from work with explosive diharrea. But @CAPS7 @DATE1 so you need to go grociery shopping. You've been on the toilet @PERCENT1 of the day and alls youve got is your laptop. Well you can shop online. So as you can see computers help us communicate, shop and get and recive @CAPS8.",4,5,9,2
168,1,"Dear @LOCATION1 Newspaper: @CAPS1 you really think computers are that good? Computers are so helpful today almost everyone has one. Computers are wonderful they are great ways to find information, they connect people from all over the world, and offer many @ORGANIZATION1 opportunities, hopefully at the end of this letter you will agree with me. Firstly, they help people find information. Computers are great ways to find information with google and other programs like it the whole world is at your fingertips. In my school surveys show @PERCENT1 of all students use the computer to help them research for school projects and asignments with computers you can view many diffrent websites from all around the world about a topic and you can even find online books that you can use, this is one way computers are a great thing out there are two other great reasons. Secondly, with computers the wole world becomes smaller as people begin to know more and more people through the computer. More than @PERCENT2 of people email, @CAPS2, or videochat on a daily baes. Isnt it great when you mnake a great friend in collage but you find out he/she lives halfway around the world, to know that you can still keep in touch with the computer, did you know that many people in the in the military use videochat to keep in touch with their loved one back home? Computers are great because they connect people and allow them to be together even when they cannot be together, but there is still one even better reason why computers are good. Finally, computers ofter many opportunities like education and jobs. Today there are many single parrents more than in any other time according to @ORGANIZATION1 and the number is still drastickly increasing with this economy some of those parrents could really use a better education to help them bring in more money for their familys, but when can they find time to go to school with work and then the kids? Now there are many online collage courses you can take to get the education you have always wanted with kraigslist and other online adds many people can post job ofering while others can email those people their resume to try to get the job, but by seeing adds posted online people can apply easier from farther away. Computers open many great oppertunities for people. Computers are very cool machines that many people take fergranted, they help give people information, as well as connect people from around the world and offer many @ORGANIZATION1 oppertunities. So @LOCATION1 Newspaper I hope you can try to understand my view on why computers are so great.",5,4,9,2
176,1,"Computers and the @CAPS1 were a technological break through. It exposed to the average world, things that were never thought possitive. But as these things advanced over the years, they've become an addiction so bad of an addiction its begun to threaten peoples lives I've been given a choice to s'de with the addicting computers, or to offose them. The only clear choice is to offose. First off, computers have caused the world a decrease in exercise. Studies show @NUM1 out of @NUM2 people who use a computer, do not exercise with less exercise throughout the world, nations are becoming more over weight. This is a huge problem in the united states computers are main cause to why the @CAPS2.S is over weight and unhealthy by cutting down computers use, we can get our world back into great shape we can bring exercise and health back. Nextly, I'm sure you've all heard of online predators. It's scary just to think about, well as computer technology increased online predators numbers went up. I remember a couple of years ago, I was watching the news and a story came a normal teenage girl, being killed by someone she meton myspace. things like this still go on, and the rate at which they happen are in creasing. by putting people on computers you're putting then at risk of death this is an extreme problem computers have caused. Thus is the last efferct computers have, out of many that I'm going to state time on the computer, is time taken away from family and friends.This can ruin relationship in and outside the family. Now I'm sure you now many people have become extremely addicted to online games. the more they play these games the more they pull away from everyone they knew and loved computers are a leading cause in disfunctional families. they steal the user away from the outside word. these people need to get their families and friends back. You have to act now, before its too late and computers have over taken the world. If you know anyone who has fallen prey to a computer addiction, do what you can to help get them back we need to cutt back on any kind of computer use fast. Hurry, it's now or never.",5,5,10,3
179,1,"Dear @CAPS1, You @MONTH1 have heard that there are up-sides and down-sides to using a computer. There are many more up-sides though. For example, you can communicate with people, conduct business, and you can use it to learn. A computer is a big need in today's growing technological advances. Communication is not as easy to do by phone anymore because people are always busy and on the computer. You can use computers to meet people from different countries. By doing this we can learn what life is like for them. Through social networks, such as @CAPS2 and @CAPS3, we can make plans with friends. Computers are an important communication technology. Today most business is conducted over the internet or on a computer. The @CAPS4 @CAPS5 is all computerized today, and that is a major trade way today. A lot of business transactions and presentations are done out on a computer for maximum efficiency. Computers allow us to conduct business with foreign countries without having to go there. Computers are a huge advancement in business. Computers help us learn a lot about, just about, everything. Search engines let us type in keywords and find multiple websites on that topic. Computers let us research so we get correct information with just a click. This research can be used to write essays in school. Computers help us to learn in school and outside of it. A computer is a huge technological advancement with many uses. It @MONTH1 have a few down-sides, but it has many more up-sides. Computers allow you to communicate, conduct business, and learn. Life would be much slower without a computer to speed things up.",4,4,8,2
187,1,"Dear,newspaper I think that people should have computers I think that because kids play game to help them learn like math game or read and grown ups can go on websites and watch work out videos and they could pay there bills on the computer to and they dont have it in the store of kids need to do there homework computers are good for that buy thet also have bad stuff like kids say they are doing there homework but they are on youtube myspace or facebook. or other stuff but computers have more good stuff about them they bad things so that? Why I think we should have computers.",3,2,5,1
190,1,"Dear @CAPS1, @CAPS2 you imagine a world where technology controls human interaction? Its not such a far fetched idea. Some people @MONTH1 see this as a great advancement. Not me. I think that computers detach people from reality, create false personas, and has no physical benefit. This is what i think the computers effects have on people. First of all, Computers detach people from reality. Its a lot easier for someone to sit on the computer, browsing aimlessly on some social networking website, than go out and actually meet new people. Sure you @CAPS2 send all the friend requests you want, but theres nothing that compares to a first impression that you get from meeting someone in person. The computer can also have an affect on family members and the time spent with them. Secondly, the computer creates false personas. If i had a facebook or @CAPS3 account, it would be very easy to say something false about myself, or someone else. The computer dosn't know better. This allows people to gain, ""friendships"" with others that dont know the real you. I find this as a real problem because eventually lead to shaky or unsteady relationshops. Lastly, I think that the computer offers no physical gain, This nation is in a severe heath crisis. With things easier to get now a days like fast food, and drugs, I don't think that computers help. People need discipline and theres a time and place for everything, including computers. However those that aren't disciplined might use them more than they need to and that isn't good. So @CAPS2 you imagine a world controlled by computers? I think that little by little, thats whats happening, slowly taking away the human element. I think the effects will be severe, detaching reality, creating false personas, and offering no physical gain. I don't think its right, but I hope I've persuaded you to think my way.",5,5,10,3
192,1,"How @MONTH1 times do you use the computer in one day? A lot right? I think that computers definatly benefit society. The internet helps a lot of people, because its very conveniant computer give people. The computers also lets people talk online with other people. Computers help people because of the internet. The internet makes alot of peoples live easier. One way is for school. I know from my own experiences that the internet helps. If I dont have enough material to study, on the internet help. Another reason that the internet is helpful is for jobs. Did you know that @PERCENT1 of people the age of @NUM1 have jobs on the internet? The internet can also help people find jobs. The last reason that the internet is helpful is shopping, I remember a time when i needed a special book for school and no book store and no bookstore, my mum ordered it of fine, the internet is very helpul to many people. My that computers are beneficial to our society is that they people the ability to faraways places. many people cannot offerd to go to a lot of places outside the united state., With computers, people can team about there places and at of these places. Sometimes there is even a snow the experience of being there. Another reason that are using and want to learn more. Once, any family got to a wedding in @LOCATION1, but we didn't know much @LOCATION1. @CAPS1 we went online to find things like. The foods eaten there and what the weather is like. lastly people can learn about where their family corner form. If people know the place that their ancestors came from, but they look it up crime computers. They confind recipes for food, what relign they practice, and what holidays they celebrate. Obuously computer help people about faraway places. My last reason that computers are beneficial to or society is that they allow people to talk with other people. Sometimes, good friends who wants to together loss touch or if one friend, people can find online and take. Did you know that their are many sites that tell you where people you went to highschool with are? Also, there are sites like facebook where people can connect. Another reason is that, people can meet other people online. their are many dating sites such as, that connect people losing that internet. Did you know that @PERCENT2 of people on dating, sites set ? Sometimes people cannot call each other because its too long distance. Being able to chat onlinee a sites like google, chat or all is very helpul. Without a dubt, computer are very helpful. I think that computer help @CAPS1 many, people in our society. People use the internet to help them. People learn about other places and people ccan chat online. -@CAPS1, dont think body about computers, because they have impaced our society greatly!",6,5,11,3
194,1,"Dear @CAPS1, @CAPS2 you want our society to becaome one of obese, lazy with no appreciation for family or friends? @CAPS2 you want people to lock a respect for nature? This is the result of excessive of computer usage our society will become lazy, and dependent upon robot slaves and loose, brain washed. People will not be caring for family or friends. Most importantly, our society will have no appreciacion or respect for mother nature. Is this the way you wish our world to be? Have you ever read @CAPS3 @NUM1? In the book, the government uses technology to brainwash people and then manipulate them. If our society, like the one in the book, becomes over dependent on computers and technology, then we will collapse from the inside going from a respected world power, to a third world country in. We will need to redesign buildings to have doors big enough for our bodies to fit through. We will not be a respected nation anymore. There will be charities in other countries to send money to build gyms and pools, but nobody will use they. Recent research from @ORGANIZATION1 says that @PERCENT1 of people who spend more than an hour and a half on their computer every day are over @NUM2 pounds. People won't remember how to talk. Babies will learn to type instead of talking or walking. Is this good for our country? People say that the best thing you could ever have is a supportive family and a group of good friends. According to @PERSON1, a well known psychologist, ""People who have more friends have a @PERCENT2 reduced risk of depression."" Friends actually affect you health. People who use the computer too much lose friends and became separated from their families. The mental health effects from this can be horrible, and people sadly will miss out on all the positive parts of life. It's important that people are happy, but if you onlr communicate through e-mail and social networking sites, you aren't social enbough. It is one thing to chat online, but it is better to be able to see someone face to face than a picture on screen. Nobody wants to end up like this, so limit oyur computer usage. With too much computer usage comes a lack of respect for nature, People used to care nature for many reasons, but the biggest is that it affects us everyday, in everything we @CAPS2 and own. Everything has a base in nature, even ourselves. The weather outside even on a beautiful @DATE1 day, can be deadly if we don't pay attention to what is going on outside of our safe house. We depend on nature but if we don't respect her, she will kill us. Anything is good in moderation, even a computer. But when we don't limit ourselves, it has bad consequences. We will no longer have a respected society. Our family and friends will dissapear, causing health problems. Worst of all, we will lose all expectation and respect for mother nature. The time to start limiting computer usage is now, or we will have many great problems.",5,5,10,3
199,1,"@ORGANIZATION1, @CAPS1, click, clack that the sound @ORGANIZATION2 computer keys being hit right now. Computers are everywhere these days, even in the poorest places like @LOCATION3. In @LOCATION2. Dreadful, humble, time conservative computers are taking away the meaning and enjoyments @ORGANIZATION2 life that are offered to us. Computers are our sourse @CAPS5 infromation, and time @CAPS5 liesure these days, but we are fogetting that there is a life away from them as well such as having family time, and taking walks in the beautiful, nature. To much use @ORGANIZATION2 a computer is leading to aweful health. Computers can cause many fatal problems such as seeing and vision problems, and obisity, due to the fact that you sit all day and @CAPS2't work out. Computers are like mind, and body eaters the slowly take away from you and let you cry, and weap @CAPS5 the rest @ORGANIZATION2 your life, @CAPS2't you agree? Do you know the @ORGANIZATION2 says that the second biggest leading cause @ORGANIZATION2 obisity is computer? Yes that is true! I have experinced problem. While growing up. When I was @NUM1 I was adictied to the computer. Day and night my eyes were guled to the computer screen. I had nothing on my mind except @CAPS5 computer, my mom got mad at me and yelled at me to get away from it, but I didn't. Slowly, slowly I started to put on heavy, awful faton myself, and later I found out I was over weight @CAPS5 my age. To this day I have not lost the weight I put on from using the computer, and I am sure others are to. Obesity just doesn't happen from eating to much. It also happens from not doing any cardio activities, which the computer stps us from doing. So basically the computer is unhealth. As said by @PERCENT1 @ORGANIZATION2 people from the state @ORGANIZATION2 @LOCATION1. Time consuming computers, are taking away family time from many family these days. Do you know that @PERCENT2 @ORGANIZATION2 families aren't getting to spend the time with each other as the wish, reason being computers? Kids are on the computer playing games, moms finding a resipe online to make @CAPS5 dinner, and dad is buying another stock online. Yes that happens a lot, insded @ORGANIZATION2 doing those things they could be doing something else, but no computer work is more important. My family used to spend a lot @ORGANIZATION2 time together, but because @ORGANIZATION2 the computer I never get to do anything with my family now. Do you know the time health @ORGANIZATION2 @ORGANIZATION2 say kids who spend time with their family are bound to become more better parents than who @CAPS2't spend time with family. I bet you are a really good family man/women and spend time with please take these computers away and make families come together once again. @LOCATION1 has the most beautiful nature ever, the birds, the animals, the @DATE1 times and the fall time. If anyone ever wants to see nature they should come to @LOCATION1, but the sad thing is that the people @ORGANIZATION2 @LOCATION1 aren't appriating nature themselves because they are do busy with things such as computers. I know one time we went to a comp out, and we were ready @CAPS5 nature and this boy brings his computer, and wouldn't you know it the whole got people forgot about nature and played with the boys computer. So many people missed out on the nature and the beautiful animals seen one the such as yellow @CAPS3 through that time was amazing and it is very unfortunet that many people missed out on that event. People these days are once again not apricating nature, which one day they will regret, because @ORGANIZATION2 the fact the one day you @MONTH1 not be around to enjoy this got given @CAPS2't let the computer tell you what to do lets be the boss and @CAPS5 ourself. It is now or never the decision is in your hand, make the right decision and say no to computers. Go out their enjoy nature, spend time with you family, and get healthy. Be the smart, and well educated people. (I know you are) and tell the world to not getting told by the computer @ORGANIZATION2 what you can, and cant do, be the boss control. Yes computers are fun, giving, but is bad. Say no to computers if you @CAPS2't you will regret it.",5,6,11,3
201,1,"Computers and modern technology are advancing quickly, and more and more people are beginning to use them. Some people say that computers are a bad influence on @LOCATION1. I think other wise. I think computers are an amazing breakthrough in modern science. I believe computers are ideal for school work and comunicating with others, as long as they are used in moderation. Computers make school projects so simple I don't know if we could do without. Our social studies teacher @PERSON1 says that @PERCENT1 of his projects involve something on the computer. The internet is a great place to research for big papers and projects. With over thirty-million educational and informational websites, its easy to locate what you need quickly and easily. Once you have finished researching it is easy to type your report. If it isn't a written report, then there are many other programs for fancy presentations. Take microsoft @CAPS1 for example: you can make exotic background and texts, as well as unique animations to emphasize or to make it pop right off the page. Computers are also an ideal way to communicate with friends and family. Emailing is quick and easy to tell others what you want to say. If you want to chat, then you can use @CAPS2 or instant messaging. This allows you to type and sent emails faster. Both of these programs are an inivative way to talk with a family member that isn't home. Like lets say my dad goes on business to @LOCATION2. We can email back and forth every day. And now with @ORGANIZATION1 (a video chat) you can see the person and actually talk to them like they're back at home. Computers have their advantages but they also have disadvantages. Computers are great for communicating and school work, but when used in excess can be unhealthy. Here is one example: my older brother @PERSON2 is a senior in high school. He is in school from @NUM1 to @NUM2:pm and as he gets home he heads straight for his computer. He is on there for at least five hours a night and that leaves time for dinner and not much of anything else including sleep. I think that computers are a great invation in modern technology as long as people limit themselves. Computers are coming out with new features everyday and who know theyll be like...",4,5,9,2
202,1,"I completely agree with those people who think computers have a negative effect on us today. Even though computers are great they do have many negative effects on people who use them. Since. new technology, and post pictures on websites where everyone can see. Also they have games for computers that people get hooked on. Lastly, there are predator online. The new technology is amazing, like webcams where you can video chat or cellphones where you could take pictures, @CAPS1 they do have negative effects. There have been many suicides over cyber bullying. This is where people bully kids over the internet. Also some people send naked pictures online or even while webcamming. this is illegal and absurd that young or even older people would be doing these actions. Also there are websites where people can post these pictures of you that are very personal and make a huge difference in you life. There are many people who have games for their computer or download games off of websites. Most people actually get addicted to the game, They would play it all day if they could and if they arent playing they are wishing they could. This makes them miss out on alot of things. They might not get enough excersise or not do any homework which will make you grades drop. They could also not be spending time with family. It also might change who you are as a person. The most important thing about the use of computers is your safety. There are predator all over the internet and can pretend they are someone from school and ask where you live. You should never tell anyone where you live or your full name online. They can and most likely will come to your house for you. It could most likely cost you or even family members your lives. Computers can be fun and you can learn an abundant amount of information but as long as you smart about using it. Remember not to tell anyone where you live or dont take pictures and send them that are personal. They could be all over the internet the next day. Lastly, worry about your family, grades, and health than some useless game. Be smart and safe!",4,4,8,2
205,1,"Dear local newspaper, @CAPS1, my name is @PERSON1. I've just been informed about how people view computers and the effects of them. In my opinion, I find computers to be a very negative influence on yound kids, teens, and adults. Many harmful awarenesses come along with having one. For one thing, people being so hypnotized in this electronical device are finding lesser time to excercise and take care of themselves. Also to, the only nature they're experiencing is pictures online and not enjoying the full beuty of what we have left of out earth. Another negative outcome is that they start becoming more and more distant from their loved ones. What happened to our society? Why can't we think on our own anymore? I truely, strongly hope that what i'm saying will change the minds of some people. Thank you very much. Exercise is a very key aspect in anyone's life. Especially growing kids and teens. On the computer what exercise benefits are you getting? Stronger fingers? A higher chance of syndrome @CAPS10. ""@CAPS2 @PERCENT1 of kids having @CAPS7 problems like obesity have access to the internet"", accoding to @PERSON2 of the, ""@CAPS3 feel right with @CAPS4 @CAPS5 @CAPS6"" in hunington beach, @LOCATION1. When basically, your giveing youself to the computers, you @MONTH1 not have any thoughts at all of staying fir. Instead on some chips while typing. @CAPS4 @CAPS7 BENEFITS @CAPS8 that game help? With global warming by ourside, what you saw yesterday @MONTH1 not be there today. Breathing in some fresh, natural air can really calm a stressed child out. What ever happened to playing an endless scoth with side walk chalk and fresh? or tag or just running around? Is it not cool anymore? Yah, not cool to take care of yourself. Inspire yourself by writing poems about how you feel or draw a screnary. Now a days, instead of @CAPS10 climing a tree, were climbing our mouse arrow to the next website. There's so much that we all take for granted, that one day when you look back on ti all, youre going to really miss those @DATE1 days. Family time is so critical in anyone's life. Without a family, you're nothing. When did game night or family time disapear? Just because we're in a society that says computers are completely normal everyday thing in a house, doesn't mean you family and friends aren't a main priority to you anymore. If you want to hangout a friend's house, dont email about it, walk @CAPS2 there and get the full affect since when does a computer a family? Never. If we got out of a fake reality, @CAPS10 there wouldn't be negativity in our life. @CAPS10 you can regain a true life back with them. @CAPS10 you'd think more clearer just @CAPS10. Whats makes a computer any better than life? Nothing ask yourself that. So inconclusive, I strongly believe that with this in you lives we've actually get dumber. There's more negative than positives in having a computer. Sure you could quickly send them a message or like @CAPS9, but is it ever bad to do the good old fashion calling? Or sendin letter? I say again, thank you for taking out your time to read this. @CAPS10 i changed you, @CAPS10 not. Whatever you do, think about the next time you're online and see what happends. ",5,5,10,3
207,1,"Dear Local Newspaper, @CAPS1 a computer isn't harmful in any way. It helps people learn about things they didn't know. Also it lets people interact with people around the world. Another is that it lets people stay in touch with family and friends around the globe. Computers don't harm, they help. Computers are a learning tool. Schools like mine have over a hundred computers but they are only used for education. Anyway even if we try to go on different sites we get redirected to a blocked website. Cars and other machines were built by computers which supplied the blueprints. There is one thing computers are mostly used for, and thats to learn. Are you thinking about going on vacation somewhere but don't know how things work around there? Well a computer can help you with those promblems. It lets you see how people are and what the place looks like with a virtual tour. Even with some assistance if you don't know about traditions or beliefs. Computers are a great way to explore. Computers are a great way to communicate with others. Family members that live on the otherside of the world can use computers to talk and see how your doing. How about old friends that moved away. You can still talk and communicate with each other. Getting in touch with friends and family isn't all that bad is it? And these are reason to show how computers aren't harmful in anyway. It gives people a good education. It lets people learn about cultures of places around the world. And talking to friends is something thats good, not bad. This is why computers don't harm people, they help.",4,4,8,2
210,1,"Dear Newspaper, The question is whether or not people are spending too much time on the computer or not. In my opinion people aren't, and there are many benefits from being on the computer. Typing in the computer teacher hand-eye coordination. It is easy to learn while on computer too, and you all communicate with people also! Handeye coordination is very important. We use it everyday during sports taking notes, even playing video games! Being on the computer is good because it develops hand-eye coordination. Whatever you do on the computer typing, playing online game, or surfing the web develop hand-eye coordination. It is good to learn hand-eye coordination because most teachers these days neat children to type and print their papers, so they are neater.If kids can learn hand-eye coordination, they can type faster turn then into their when go on there computer hand-eye coordination. My world cultures teacher lets us use an online textbook if we dont finished our homework in class, instead of logging around textbook. Any student would rather go online than have to bring a giant textbook to and from school. Have you ever thought about how much easier it is college course online. Then having to go to college especially for working parents? Everything happens online in you portable laptop, instead of having to go to and from a college. Using computer to learn about different places is easy. There are websites full of pictures of beautiful foreign places that hot deserts, and troppical rainfall of monkeys and tigers. It is fun and easy to learn on a computer. Since cell phones have become so a lot of people have gotten rid of thier home phone to save money. Sometimes, though cellphones lose signal. That is why it is good to have a computer. It is eat to talk to other people forums, chats websites and email. You can have intelligent,and its easy and free! It is east to communicate using a computer. Surely you've heard my reasons its okay for people to spend time on the computer you see my point. Yes people shall spend time outside or with family, in small does the computer good for you. It is easy to learn hand coordination and communicate on a computer.",4,5,9,2
211,1,"Not everyone thinks computers are good for you but they are a very good resorce to find information. It's not good to be on the compoler @NUM1 seven but to be on sometimes is not bad. A person who is on the computer all day and does nothing else except that, then that is not healthy at all. People just have to limit their time on how much they stay on the computer. Dont over due it! Computers are also very good for information as I said earlier. If you have a computer or a laptop and you need to find information on something the internet is there. For kids that need to do homework or a project and they need to look up some facts or information on something they could go on the computer for that. It is so much easier to do that then look for books that has all the facts you need. So computers have very good qulities and resources. They arnt bad or unhealthy unless if that is your life and that is the only thing you do. That is my opinion on computers.",3,3,6,1
213,1,"Dear local newspaper, I just wanted to say that I do I agree with you that some people spend a lot of time on the computer. My reasons are that people need to exersize, go out doors. And have fun. If you keep reading you'll understand why they need to do theis things. My first reason was exersizeing. And the reason why I say exersizeing is because you don't need to be on the computer all day long. So many things that they can do, is run, jog, and go for bike rides. I mean it's ok to go on the computer once and a while to learn but that's why they have books, and school to learn about things. My second reason was going out-side and the reason for that is because people need to get fresh air and not be locked inside all day. Another one was to explore and go on a hike to see what is out there and just have a good time. My other reason was nature. And what I mean by that is you can go to the zoo and learn about stuff there to. Another thing is that you can do much more with out being on the computer all day long. My last reason was you can talk to your friend about stuff, you can go to the mall all day, you can also hang out with your friend and have a sleep over and watch movies. You don't need to stay on the computer all day you need to have fun. This is why I say you don't need to be on the computer. You can do other stuff and still learn with-out being on the computer. For once maby insed of talking online you can actultly go to your friends house and talk. Thank you for your time. Hope to talk to you soon.",4,4,8,2
218,1,"@ORGANIZATION1, @CAPS1 you @CAPS2 want your kids & citizens to get fat and lazy? Or be active, learn everyday skills and become more friendly to life people around you? @PERCENT1 of parents would agree with me on the second idea over the first one. Well I think after reading this those extra @PERCENT2 will be persuaded. Now a days @NUM1 out of @NUM2 people are over weight or obese. This can be causes by lack of exercise and inactivity. Our children need to learn @CAPS1 go out and exercise an hour a day. This could got their eyes off the computer screen. A great way to help encourage to join a sports team or a club. This can work to people away from screens and the @ORGANIZATION2 course. If we can get people out of the office this could even push them towards nature. Their are great things to @CAPS1 at the local park every day. For example you could ride a bike play games or just fool around with friends. Learning could also be a big faster in getting people out of their computer chairs. If they want to look up tell them to use dictionary, theasaurus or a book. If people on the computer but it can be teach kids and drugs. Bt @CAPS1 help find carrer options and life. sitting on front of a screen can your health and also. Their are better things to @CAPS1. Instead via internet. You can still have fun if you not good at just for instance and friends. If your a boy you could just go @CAPS1 like a park and pay carrer base bill or even wrestle. In conclusion I'd say this would want to get up and get outside. Since geting p and side could help you socialize and learn and even loose weight. So now I leave it in the hands of you whether or not to take the challenge. But just to fill you if you stay your computer it can promote the need for glasses obesity.",4,4,8,2
220,1,"Dear @ORGANIZATION1, @CAPS1 being at home with nothing to do. You cant play basketball with @PERSON1 you friends because you have did hand eye cordenation. You want to learn about @LOCATION1, but there arnt any books. And you want to talk to your friends. That's what would have happend if we dident have advances in technology. No handeye cordenation, we wouldent be able to learn about far way places and we coudent online. Ccomputers benifit our lives in so many ways. To begin with, hand eye cordenation is very important. Without @CAPS5 we woudent be able to ware or even hold a pensil. @PERCENT1 of peoples hand eye cordenation has emproved when using a computer. That was proven in a @DATE1 say a @CAPS2 by @PERSON2, head of human reactions. @CAPS3 knows that your hands are the most oversized part of you body, the computer help down the movements to hone hand eye cordenation. - @PERSON1 said that in a @DATE2 interview with sience magaziene. When you are clumsy you break things. Importan things sumtimes, like @PERSON3 in @LOCATION2 broke her mothers glass vase. @CAPS5 could have been helped if she had used a computer. In addition, computers give us the power to learn about faraway places. No books! @PERCENT2 of people prefer looking up information on a computer than in a book. @CAPS5's a fact. Some people wouldent have heard about the earthquake in @LOCATION3 if @CAPS5 wasent for the websights that brodcasted updates on @CAPS5. Campers weudent have heard. In @ORGANIZATION2 had a front page spread to promote the use of computers instead of books. Books could be outdated but the computer will always have uptodate answers. Also, people need to be able to talk online. Bisness meetings, governments plans, to just chatting with a friend. People need to be able to stay in tuch. If the presedent couldent vidio conference he would be flying everyware. Emale is the only way @PERSON5 from @CAPS4 talks to her coworkers.  I just am located so far away, its so much easier. @CAPS5 makes bissnesses and major incoperations flow.@CAPS6 is now the only way kids talk @CAPS5 seems. @PERSON4 says. @CAPS5 lets them feel like there a part of somthing biger then they are. Now, @CAPS1 happy, healthy, and educated young and old amaricans. They can do and research whatever they want. Its amazing what technology does. @CAPS5 alows you to talk online research faraway places, and practice your handeye cordenation. That sounds like a good thing to me! So @ORGANIZATION1, computeristic fist are only good. So agree with me @ORGANIZATION1!",5,5,10,3
222,1,"Computers and the @CAPS1 have changed the way the world works today. From stocks to instant messaging (@CAPS2) people have based important decisions in their life based on what they have read. Although some people believe that computers are pulling people away from the beauty of nature, relatives, or exersize. I believe that @CAPS11 is only helping the world on a day today basis. One example is conversation, many people have close relatives that but over seas, cross country, or even across town. The @CAPS1 helps them speak to others that they normally couldn't have a conversation with. On several occasions, my family have planned trips together even though we live across the continent. What could have taken months by letters in the mail took as little as one hour to do over the @CAPS1. Another way to speak to friends or family is a website called @CAPS3. @CAPS3 is a website that allows you to speak to, @CAPS6 or send pictures to others. Other websites like this are @CAPS4 and @CAPS5 @PERCENT1 of people in @LOCATION1 have an account on one of these websites. One other way to speak to others, more for business reason, is @CAPS6. Multiple servers proud @CAPS6. such as @ORGANIZATION3, @ORGANIZATION2, or @CAPS8. ""@ORGANIZATION3 is my personal favorite' says @PERSON2 @CAPS9 of the @LOCATION2 @CAPS10 newspaper, ""@CAPS11 has helped me endlessly if need to contact someone on short notice."" That is one reason why I support the use of computers. Another reason I support the use of computers is because <@PERCENT1@NUM1> of all students rely on the @CAPS1 for research papers and other assignments. ""Even though I still use books,"" college student, @PERSON1 said.""The @CAPS1 is so much faster and the articles are more up to date. Search @CAPS13 are most popularly used, such as @ORGANIZATION1 or @CAPS14.com @NUM2, of all computer users with @CAPS1 access have @ORGANIZATION1 at some paint. Another handy program provided by all computer companies is @CAPS15 @CAPS16. This program is used from everything to research papers to. This program also has a spell check, a punctuation check, and a check for mistakes. The main reason I am writing this paper is because experts have been complain that people have been spending too much time on the computer and @CAPS11 has been distracting them from the important things in life. Such as friends, family, and nature. However, from the examples explained in this paper, I have shown that the @CAPS1 increases conversation and curiosity of how the world looks and operates. As for exersise, @CAPS11 is commonsense to spend as little as one hour working on personal fitness.",5,4,9,2
223,1,"Dear @LOCATION1, I think the way how more and more people use computers are bad because, @NUM1 int's not good for people's health, @NUM2 people who use computers lots of times, refuse to spend time with family and friends and @NUM3 you can find more about something that's on a computer by going and studying it yourself. My first reason why computers have bad effects on people who use computers, is the health issue. Health in very important but sitting in front of a computer for hours makes matters worst. By the way you hunch your back in order to see something small on the computer creen, or when you hold on the mouse, waiting to click onm something for long period of time, can cause arthrities. My second reason why computers have bad effects on people who use them. Are that people who are on computers & end to sometimes refuse to spend time with family or friends like for example: @CAPS1 say a week ago you made a promise to have a family get together with the family, and they all count on you to come, @CAPS2 you get a computers, you go on all these neat websites that you never heard off it's amazing right! WRONG! before you know if, it's the day for the family get together and your line an hour @CAPS4 you amke excuse not to come. And that breaks you family's heat....My last reason why, to me computers are a bad idea is you can learn about another the computer by going on to a But its ore fun traveling or meeting people from that place @CAPS2 setting in a for and having your neck, back and sore @CAPS3 I right, I think I @CAPS3. Also idsfun to and ear foods from the culture that you fing cool off that lame computers.(To me that sounds like a good time to invite family and friends!) @CAPS4 therefore in conclusion, in my personal opinion computers have bad effects of people health, it can cause later bacj and neck problems maybe even activities. People who use computers a lot or love to spend time on computers refuse to spend time with family and friends, and @NUM3 You can find more about something like a culture or land, if you go and study its yourself instead of going on a computers for hours. I hope my opinion convinces others, hoe computers have bad effects on people who use it a lott, and take action into their own hands and do what is right.",4,4,8,2
