essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
15274,6,"By attempting to allow dirigibles to dock on the Empire State Building, the builders faced many obstacles. One of the obstacles that they faced was the re-desgning of the building. ""A thousand-foot dirigible moored at the top of the building, held by single cable tether, would add stress to the building's frame"" that meant that they had to make modifications (over @MONEY1 worth). Another obstacle that they faced was that most of the dirigibles from outside of the United States use hydrogen rather than helium. Hydrogen is highly flammable. And the greatest obstacle that the builders had was nature itself. ""The winds on top of the building were constantly shifting due to violent air currents."" Even if the Dirigible got parked, the winds would shake its tail too much and that wasnt safe.",3,3,3,3
15281,6,"While attempting to allow dirigibles to dock at the Empire State building the workers faced many obstacles. One of the obstacles was safety. While the dirigible, or zeppelin, was docked its body would sway in the breeze. This lead to a question of safety for the passengers getting on and off. Also there was no safe way to weigh the dirigible down, like when the dirigible lands in a field. Any weights used would be hanging over pedestrians.  Another obstacle was the law prohibiting airships flying low over urban areas This law made it illegal for dirigibles to dock or approach the area The main obstacle was nature itself. There are very violent winds at the top of the Empire State Building which would cause the dirigible to sway. Docking at the Empire State Building was too complicated for the idea to be completed.",3,3,3,3
15282,6,"In some cases builders of the Empire State Building faced obstacles such as safety. As stated in the reading. ""The greatest reason was one of safety: dirigibles outside @LOCATION1 used hydrogen, which is highly flammable."" If a dirigible was to catch fire on top of that building it could do a lot of damage. The next reason is there are ""laws against airships flying too low over urban areas."" The Empire State building was built in the middle of downtown, if something was to go wrong the dirigibles could harm a lot of people. Another reason is because of nature. The author stated, ""The winds on top of the building were constantly shifting due to violent air currents."" This put the dirigibles at risk of hitting that building or another. The last reason is because ""the complete dirigible mooring equipment had never been installed."" If the law and safety hadn't been a problem there would be no way to land a dirigible because they didn't have the things needed to land it. The obstacles made happened because they failed to fully look over their plan.",4,4,4,3
15286,6,"When the Empire State Building was created it was supposed to be a ""pit stop"" for dirigibles, known today as blimps. It was meant to be the modern way of travel, but many problems surfaced changing the plans. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable. This was a major safety hazard! Another problem presented itself ""[A] law against airships flying too low over urban areas."" If anything were to go wrong with the ship many people would be put in danger. The harsh wind nature would provide the risk of puncturing the blimp against buildings; also endangering the people below it.",3,3,3,3
15293,6,"In the story The Mooring Mast by Marcia Amidon Luested, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock. One of the obstacles faced was that putting a thousand foot dirigible moored at the top of the building would add stress to the building's frame. This made the builders have to modify the frame. Another obstacle the builders faced was safety. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is flamable."" This would put great danger to the people of New York. That was a huge problem the builders faced. The builders at the Empire state Building faced many obstacles but safety and reconstruction were just some of those problems.",2,2,2,2
15294,6,"The builders of the Empire State Building faced many obstacles in attempting to allow the dirigibles to land there. The most prominent obstacle was that posed by nature, which was that there was always a constant change in wind direction, so the dirigibles would not be able to land safely. The architects thought that heavy weights could be put onto the ends of the blimps, but they then realized that that would not be safe for pedestrians walking below Also, the building had to be a ceetain number of feet high, in order for the airship height rule to be eliminated. If it was not an something exploded, the heavily populated city of New York would be in grave danger. In theory, the mast for dirigibles was a revolutionary idea, but in reality it just wouldn't work.",2,3,3,3
15295,6,"There were many obstacles that builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One of the obstacles were that architects could not simply drop a mooring mast on top of the Empire State Building's flat roof. This is because as it says on paragraph @NUM1, ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame."" Another obstacles were making the mooring mast of the Empire State Building to fulfill its purpose. It was very hard to make the mooring mast fulfill its purpose because the successful use of the mooring mast was nature itself. In paragraph @NUM2 it states that, ""The winds on top of the building were constantly shifting due to violent air currents."" These are the reasons why the builders of the Empire State building faced many obstacles in attempting to allow dirigibles to dock on top of the building.",2,3,3,3
15296,6,"In the excerpt The Mooring Mast by Marcia Amidon Luested, it describes many obstacles the builders of the Empire State Building had to face in order to allow dirigibles to dock there. The first obstacle they had to face was the constant change in nature and how it could affect the dirigibles. The dirigibles would ""swivel around"" because of the winds on top of the building were constantly shifting due to violent air currents."" This could put pedestrians on the street in danger because the ship is on top moving and could be unstable. Another obstacle is safety. Outside the United States the dirigibles ""used hydrogen rather than helium, and hydrogen is highly flammable."" Other countries ships could set on fire in the United States and put people in danger. Also the fact that the loading dock was more than 1,250 feet and loading off could be unstable because of the winds. The last obstacle faced was the ""existing law against airships flying too low over urban areas"". Therefore it was illegal to get the dirigibles close enough to the buildings safely. All these obstacles faced made the workers and planners realize this idea could not be achieved without harming anyone or putting people in danger.",3,3,3,3
15300,6,"Throughout the designing and construction stages of the Empire State building's mooring mast, builders and engineers confronted many issues including, the distribution of building stress, fire hazards and the constant shifting caused by winds. During the planning stages of engineers, they confronted an issue, how to alliviate stress on the Empire State Building's frame. According to engineers making the ""thousand foot dirigible moored at at the top of the building held by a single cable tether would add stress to the building's frame..."" @CAPS1, the building would require ""over sixty thousand dollars"" in redesigning and modifying the current building's foundation and framework. Secondly, engineers and builders never considered the fire hazards, which they were confronted with after the completion of the mooring mast. The American dirigibles were filled with hydrogen rather than helium, making that gaseous-filled transportation highly flammable."" An example of this safety violation occurred with the burning of a dirigible in Lakehurst, New Jersey, causing builders to reflect on the possible severity of this possible accident in the heavily populated area of New York. Thirdly, New York had ""violent air currents"" which could cause the rear of the dirigibles to swivel and shift. The only possible solution was to way down the back with lead blocks, but this would be ""neither practical nor safe."" Engineers and builders of the Empire State Building were confronted with many problems and concerns sometimes only addressed by irrational solutions.",4,4,4,3
15309,6,"The builders of the Empire State Building faced many obstacles in their efforts to make it possible for dirigibles to dock on the mast. One problem was safety. Some dirigibles were filled with hydrogen, which is, according to the article, ""highly flammable."" @CAPS1 a dirigible catch fire right over a very populated area would be dangerous. Nature was another factor. ""Violent air currents"" made it difficult to maneuver a dirigible and bring it close enough to the mast to dock. Yet even if these frustrating conditions were not extant, it would still have been impossible for a dirigible to moor on the mast, because it was illegal. A law prohibited ""airships [from] flying too low over urban areas,"" which included dirigibles. These obstacles were overlooked in the plans to create the Empire State Building.",3,4,4,3
15310,6,"In ""The Mooring Mast"" by @ORGANIZATION2, it focuses on the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. Laws made it impossible for the original purpose of the mast, ""An existing law against airships flying too low over urban areas. This law made it illegal for a ship to ever tie up to the building or even approach the area..."". Some dirigibles did try, but due to wind and safety reasons the idea was dropped. The safety of all human beings took part in the construction, ""When the German dirigible Hindenburg was destroyed by fire...the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area..."". When dealing with other countries you have to take into account that they may not use the safest things. Mother Nature can be a funny thing, ""The winds on top of the building were constely shifting..."". With the wind changing at a moment's notice it can be hard for a ship to land. When building something always be prepared for obstacles.",3,3,3,3
15316,6,"In order for the dirigibles to dock on the Empire State Building the builders had to fulfill many expectations and make sure everything was right, but while doing that they faced many obstacles. The one obstacle to their expanded use in New York City was the lack of a suitable landing area. Another obstacle the builders faced was most dirigibles from outside of the U.S. used hydrogen instead of helium. Hydrogen is highly flameable. They realized how much worse it could be especially with a more populated area like downtown New York. The greatest obstacle to the successful use of the mooring mast was nature itself. The winds were constantly shifting due to violent air currents. With all of These obstacles the builders realized that this would not work.",3,2,3,3
15317,6,"The empire State building builders faced a couple of Problems of docking dirigibles to the mooring mast. Some, I don't even know, @CAPS5 I'll just buildup from here & @CAPS1 what @NUM1. The dirigible. Now I never learned about the @CAPS2 of a zeppelin, but I do know one thing. Do @CAPS7 get out from the front, or sides? I @NUM2. The mast itself. This thing was a failure from the @CAPS3. (don't question why I chose Something else for one of the multi-@CAPS4 questions). The reason why is that @CAPS5 many things could go wrong. This thing can @ORGANIZATION1, & @CAPS6 fall off unless @CAPS7 do something really special for forging a building this high.Overall, it's been a long while, anyways these problems, & Several others that I forgot to mention for obvious reasons are @CAPS6 the reason why we don't use  zeppelins as much anymore...",1,0,1,1
15318,6,"In the article ""The Mooring Mast,"" Marcia Amidon @CAPS1 describes how safety, laws, and nature are the three main obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there. Safety was the greatest reason that dirigibles could not be docked in @ORGANIZATION2. The biggest safety hazard was that many countries outside of the @LOCATION2 use hydrogen in their dirigibles instead of helium. A German dirigible had recently been destroyed in a fire in New Jersey because, ""hydrogen is highly flammable"" (@CAPS1, @NUM1). The builders of the Empire State building realized that the accident would have been far worse if it had occurred, ""above a densely populated area such as downtown New York"" (@CAPS1 @NUM1) and by docking dirigibles there, they run the risk that it could happen. Nature was another big obstacle that hindered the success of a mooring mast. Violent air currents at the top of the Empire State Building were always causing winds to change, so because only the front of the dirigibles was tethered to the mooring mast, ""the back of the ship would swivel around"" (@CAPS1, @NUM1). They could not use lead weights to weigh down the back like they used in open fields because having weights hanging above pedestrians on the street, ""was neither practical nor safe"" (@CAPS1, @NUM1). Nature was a major obstacle because it could not be changed and there was no easy way to fix the issues it caused. The last obstacle was an existing law which prevented airships from, ""flying too low over urban areas"" (@CAPS1, @NUM5). This law made it illegal for the ship to both approach the area and tie up to the building, which was a huge obstacle that was impossible to get around. The obstacles of safety, laws, and nature that the builders of the Empire State Building faced made it impossible to dock dirigibles to the moore mast on the building.",4,4,4,3
15324,6,There were plenty of obstacles the builder faced it trying to allow the dirigibles to dock here are some. First having something this big land on a @NUM1 foot building would add lots of stress to the buildings frame. All of this stress have to be distributed throughout the eleven hundred foot building which was unthoughtof. In order to make the building suitable for all this weight it would cost over sixty thousand dollars and that was alot concidering every thing elsethat they were doing. Those were @CAPS1 a few obstacles they had trying to allow dirigibles to dock on top of the empire state building.,2,2,2,2
15327,6,"The builders of the Empire State building faced many obstacles when attempting to allow dirigibles to dock there @CAPS1 was the actual design of the mooring and modifications that would have to be made to the building. Due to the stress of the wind pressure and the load of the dirigible, structure of the building had to be made stronger. The mast would also have to withstand holding down the dirigible just one cable tether, which would put a lot of stress on the mast and building. Another issue faced by the builders was the fact that dirigibles from outside the United States most the used hydrogen, not helium, in the balloon, which made it more flammable and dangerous. If one ever caught on fire above New York City, it would be disastrous. Finally, there was already a law in place that airships could not fly to low over urban areas. This law made it so that it was illegal for a ship to ever tie up to, or even approach the Empire State Building. In conclusion, the obstacles faced by the builders of the Empire State Building faced many challenges, most too great to overcome. When it came to trying to allow dirigibles to dock on the spire of the building.",4,3,4,3
15329,6,"While planning this architectural masterpiece, builders faced many obstacles. This plan to have a mooring mast at the top of the Empire State Building definitely did not fulfill expectations. The first big problem was the large amounts of stress to the framework of the building when the zepplins would be moored to the top, also the amount of pull would impact the foundation as well. The second problem was the cost to modify the skyscraper to meet the needs to not stress the framework. Safety was a huge issue as well; most blimps are filled with hydrogen which is a highly flammable gas, also if it were to explode it is floating over one of the largest cities in the country. With New @CAPS1 geographical positioning the wind is very strong off the ocean, these violent air currents constantly shift directions which could cause the zepplin to crash into the building. The final obstacle was the law against airships, they could not fly to low over highly populated urban cities.",4,3,4,3
15330,6,"four main obstacles prevented dirigibles from ever docking at the Empire State Building. The first was that a much more complex mooring mast would have to be installed on top of the Empire State Building, a very different mast than the regular masts found in open field docking areas. When a dirigible would dock on the mast cause great stress to the building's frame, a problem that could be solved by increasing the strength of the steel frame. Another problem was that a dirigible was made of hydrogen and could easily catch fire and explode. Engineers saw this would cause large problems over a densly populated area like, New York City. Once the mast was built a new problem arised, even if the dirigible could dock the intense winds could make the back end of the dirigible move violently, or cause an airship to be unable to dock, like the inncodent with the Los Angeles. Nor could they use lead weights to weigh down the ballon since they would be a danger to civilians. Lastly, a law against airships flying too low over urban areas could have prevented docking. These reasons made it impossible for a ship to ever moor on top of the Empire state Building, although two ships got very close.",4,4,4,3
15335,6,"There were some obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One obstacle was the violent wind currents that made the dirigibles rear swivel, ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible was tethered to the mooring mast, the back of the ship would swivel around."" A second obstacle was a law preventing airships from flying too low over urban areas, which made the mast nearly useless. A third obstacle was that foreign dirigibles used hydrogen which is highly flammable. After the dirigible called ""The Hindenburg"" was destroyed, ""the owners realized how much worse the accident could have been if it had taken place above a densely populated area such as New York. Those are the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there.",4,3,4,3
15338,6,"The wind was a huge issue when building the empire state building. The building was so high off the ground that the top was not as stable. If they used dirigibles on the Empire State building it would be dangerous because the weights would be dangling high in the air over all of the pedestrians heads. That plan was not smart or safe. The purpose to build it higher was just so it could be the tallest building, there was really no good reasons for it.",1,2,2,2
15340,6,"In ""The Mooring Mast"" by Marcia Amidon Luested there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. First the building had a flat roof and a dirigible moored to the top, only held by a single cable tether would add stress to the buildings frame. Modifications to the building would cost over sixty thousand dollars. Other problems the building faced had to do with safety. Some dirigibles used hydrogen which is highly flammable and if an accident were to happen in New York it would be disastrous. The greatest obstacle was nature itself. The winds were constantly shifting and even tethered to the mooring mast, the ship would not be secured. This was also very unsafe. The Empire State Building never succeeded it's purpose.",3,3,3,3
15341,6,"The main problem in the original design of the mooring mast was that ""the architects could'nt just drop a mooring mast on top of the Empire State Building's flat roof. A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. The stress of the dirigible's load & the wind pressure would have to be transmitted all the way to the buildings foundation."" Another obstacle the builders faced with the construction of the mast could be another example of the German dirigible ""Hindenburg"". With some dirigibles using the highly flammable hydrogen instead of helium another ""Hindenburg accident"" could prove to be fatal in a ""highly populated area such as downtown New York."" @CAPS1 perhaps the greatest obstacle would be ""nature itself."" The high force winds on top of the empire state building would cause the dirigible to swivel around the mooring mast. Although the dirigibles could be weighted down, the weights would be hanging over pedestrians, which ""was neither practical nor safe.""",4,3,4,3
15342,6,"The obstacles the builder of the Empire State Building faced in attempting to allow dirigibles to dock there were a lot. They had trouble with the area thing where they were going to do their job. ""The one obstacle in their expanded used in New York City was the lack of a suitable landing area."" Another obtacle that they had was with the mooring mast. ""the greatest obstacle to the successful of the mooring mast was nature itself. The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" Then there was an existing law against airships flying too low over urban areas. and if they did it it would become illegal to the ship that pass tie up to the building or even approach the area.",3,3,3,3
15347,6,"While designing and building the mooring mast atop the Empire State building, the engineers seem to have ignored some seemingly useful information. As with any vehicle in the air or at sea, wind is either your enemy, or your friend. The engineers should have taken into greater consideration that changing wind speeds and direction 1,250 feet in the air are huge threats. Your dirigible will have a hard time getting close enough to the mast to moor, never mind to stay steady enough for passengers to exit, and board safely. Also if the law itsself prevented you from floating your blimp at such low altitudes, then its game over. Why even bother if its illegal? Although it seems like a futuristic sci-fi, and not to mention downright cool way to land a blimp, to many things prevented the idea from prevailing.",2,2,2,2
15359,6,"There were a few obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there. A dirigible is a blimp, giant steel balloons that are filled with hydrogen and helium. Dirigibles had a lack of suitable landing area in New York. Al Smith was a four-term governor of New York. He came up with the idea that a mooring mast being added to the Empire State building would allow dirigibles to anchor there, fuel up and passengers could safely get on and off the dirigible. The architects and builders had to consult with experts so they took workers at the @ORGANIZATION2, tested the mass and met with president of a recently formed airship transport company. After all those obstacles they could finally build the mooring mast",2,1,2,2
15360,6,"The Mooring Mast by Marcia Amidon Luested describes the building of the mast of the Empire State Building. The mast was originally added to add height to the thousand foot building. However Al Smith, one of the builders, wanted the mast to ""serve the higher calling"" of providing a docking station for dirigibles. This idea proved to be very challenging. First, the builders had to change the structure of the tower to make it strong enough to support the weight of the dirigible swaying in the wind. Luested writes, ""The stress of the dirigible's load... Would have to be transmitted all the way to the building's foundation..."" When the mast was finally built, the builders faced the problem of having the dirigibles ""dangling high above pedestrians on the street."" If one ever fell, hundreds of people will be killed. Finally, there was a law that prevented ""airships flying too low over urban areas."" By docking at the Empire State Building, the dirigibles would be breaking that law. Although it was a good idea, ""The Mooring Mast"" shows that it would not be possible for dirigibles to dock atop the Empire State Building.",3,3,3,3
15368,6,"In the excerpt ""The Mooring Mast"" by Marcia Amidon Luested explains the Empire State buildings past construction which led it to be the tallest building in the United States. Although the buider Al Smith had many obstacles, they faced of the hardest one when attempting to allow dirigibles to dock there. One of the obstacles is allowing dirigibles to anchor their for several hours for refueling or service, and to let passengers off and on. Another obstacle is letting dirigibles dock because of they need a place to tie up to a mast. It is stated, ""Dirigibles were docked by means of an electric winch, which haulled in a line from the front of the ship and then tied it to a mast"" (Luested @NUM1) This can be a problem because the body of the mast could swing in alot of breeze. Although there were many obstacles Al Smith worked his way around them and procceded to finish the Empire State building with corage to take on all obstacles.",1,2,2,2
15369,6,"In this excerpt from ""The Mooring Mast"", @ORGANIZATION2 describes the architectural, chemical, and legal challenges that prevented the construction of a mooring dock for dirigibles on the top of the Empire State Building. Despite the readiness of then- @CAPS1 Al Smith, who publicly announced the plan, and of John Tauranac, who reported that the top of the Empire State Building ""would serve a higher calling [than] to add a desired few feet,"" @ORGANIZATION2 contends that the failure of the mast ""should have been apparent before it was ever constructed"".According to the article, the mast, and a moored dirigible, ""would add stress to the building's frame."" More than sixty thousand dollars was spent to accommodate the pressure. Foreign dirigibles also contained hydrogen, which was more flammable than American-used helium. An explosion above the Empire State Building would be devastating to the city. An existing law prevented dirigibles from ""even approach[ing]"" the building. @ORGANIZATION2 uses these reasons to detail the unrealistic nature of the mooring mast.",2,3,3,3
15375,6,"One obstacle the builders of the Empire State Building faced in attempting to allow dirigibles to dock there was how to do it safetly. According to the reading, it says that ""most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" Another obstacle was nature itself. This sentence, ""the winds on top of the building were constantly shifting due to violent air currents,"" located at the beginning of paragraph @NUM1, proves that docking dirigibles at the mooring mast on top of the Empire State Building was unsafe.       Last but not @CAPS1, another reason why dirigibles could not dock was because it was illegal. There was ""an existing law against airships flying to low over urban areas."" Because of that law, it would make it illegal for dirigibles to even approach the area. Therefor it would be impossible for a ship to land there.",4,3,4,3
15376,6,"The builders of the Empire States Building faced many obstacles in attempting to allow dirigibles to dock there. For instance, in paragraph @NUM1, the author mentions that they had to consider the Hindenburg incident that took place on May 6, 1937, ""The owners of the Empire State building realized how much worse the accident could have been if it had taken place above a densely populated area such as downtown New York,"" says the author. They realized that the safety of the people has to come first in all scenarios. Also, another obstacle that Al Smith and the builders faced was docking the dirigible when people are down below. In paragraph @NUM2, The author says: ""The greatest obstacle to the successful use of the mooring mast was nature itself."" @CAPS1 dirigibles are often docked in open fields, weights to hold down the back of the ship could be used safely. But above a highly populated area was out of the question because lead weights dangling high above pedestrians is a safety violation. The builders had many obstacles in designing the use of the mooring mast.",4,3,4,3
15377,6,"There were many obstacles the builders of the Empire state building faced in attempting to allow dirigibles to dock there. The thousand foot dirigible on top the Empire state building could add stress to the building's frame. The stress from the Dirigible was way too much to carry, and the frame of the building would have to have been modified and strengthened to be able to hold the dirigible. There were many risks taken by landing a dirigible atop the empire state building.",2,2,2,2
15380,6,"There were three main obstacles in building a dock for dirigibles on top of the Empire State Building. The first problem was safety. Most dirigibles from outside of the U.S. were flammable because they ""used hydrogen rather than helium, and hydrogen is highly flammable."" When the Hindenburg was destroyed, they realized that it would have been much worse over a highly populated city. Another problem was nature. Winds were ""constantly shifting due to violent air currents,"" and the back of the dirigible would ""swivel around and around the mooring mast."" The third problem was that there was a law in place. As Luested says, ""[there] was an existing law against airships flying too low over urban areas.""the building would have to be much taller in order for the ships to even approach it.",3,3,3,3
15381,6,"Building a big piece of work is not easy. You have to fix the negatives and do everything correctly. You never know at times you have to tear things down for hard work to be completed right. When looking at you did right things to prevent bad things from occurring.You may face a whole bunch of things when building. The Empire faced attemps one allowed to dock when building the dirigibles to the dock was not performed or built right. Even though said, swinging to climb on as build pressure by.Although, Building things is hard. You get the beauty and hardship out of it. It helps you reminded of your wells done correctly.",0,0,0,0
15389,6,"There were several obstacles that the builders of the Empire State Building faced in allowing dirigibles to dock there One problem is that if they were to tie a single cable tether to the building & the blimp then it would add stress to the buildings frame. The stress of the blimps load, and wind pressure had to have been sent all the way to the base of the building which was @DATE1 ft. below. Another problem that aroused later was that other blimps outside the United States were made w/hydrogen rather than helium, hydrogen is highly flamable. Now since the German blimp, the Hindenburg, blew up by fire over @CAPS1, New Jersey, architectes are now worried that it will be a bad idea to do this b/c if it happened over @LOCATION3 city then many more lives would be in danger. Also yet another obstacle came up due to nature itself. The winds @ the top of the building were constantly changing due to violent wind currents. Even if the blimp was tethered to the mooring mast, the rear end of the blimp would be all over the place. Thats why now, blimps dock on the ground and are held down by weights on @NUM1 sides. One other reason that this is a problem is that docking a blimp @ the Empire State Building would be illegal due to the case that it is flying to low to the ground. This law also makes it illegal for the blimp to dock on to the building.",4,4,4,3
15390,6,There were many obstacles the builders had to take. One obstacle was the steel frame of the Empire State building would have to be modified because the dirigible's load and wind pressure would have been transmitted all the way to the buildings foundation. they had to pay ove sixty thousand dollars worth of modificautions in to the buildings framework.,1,2,2,2
15392,6,"On the excerpt ""The Mooring Mast"" written by @ORGANIZATION2, the obstacles that the builders of the Empire State Building faced was very difficult, in my understanding it wasn't successful.Architects and engineers of the Empire State Building consulted with experts of the @PERSON1 air station, the navy leader offered it's dirigible to be used in testing the mast. And in figuring out if it's okay for the mast to be used architects couldn't simply drop a mooring mast because it would cause stress to the building's frame. Also the mooring mast of the Empire State Building was destined to never fulfill its purpose. It wasn't safe enough and because those dirigible that come from outside the @LOCATION2 don't always use helium they use hydrogen which is highly flammable which is a bad idea to have in the @CAPS1 of downtown New York.",3,3,3,3
15394,6,"The architects of late 1920s and 1930s New York had plans to revolutionize @CAPS1, and put New York at the forefront of modern travel. However there wild ideas fell short to reality. In an attempt to outstrip the Chrysler Building, architect Al Smith added an unsecure mast to the top of the Empire State Building. The place where blimps, or dirigibles, could let on and off passengers and refule, had more hype than study. The biggest obstacle the builders faced was safety. Since most blimps outside the United States used hydrogen rather than helium, they were very flammable. If the German blimp ""Hindenburg"" had blown up above a more densely populated area than New Jersey, such as New York, the results would have been far more devastating. As paragraph @NUM1 states, if the mast were a success, the weather would prove to be fatal. Even if the ship were tethered to the mast, it would still swivel around. The U.S. Navy tried to tie up next to the mast-before a law was passed not allowing aircraft the fly so low-but the wind may their efforts futile. The architects of the 1920s and 1930s were thinking big, but some obstacles were too big to leap.",3,3,3,3
15396,6,"Based on the excerpt, ""The Mooring Mast"", it is clear the architects were blind to the problems of the mast. Al Smith was becoming competitive to build the tallest building, and that was blinding him to potential risks. The people wanted to progress transportation of their time had not fully analized the future complications. In designing the mast, paragraph nine quotes, ""a thousand foot dirigible moored at the top of a building... would add stress to the building's frame"". Even in early progression of the mast, it was clear this may not work. Two months later the building was reframed and the mast was added. May 6, 1937, owers of the building realized that if an accident like the destruction of 'Hindenburg' occurred atop the building, it would be devastation to happen above the densly populated Downtown New York (paragraph @NUM1). Another obstacle, as said in paragraph @NUM2, is nature itself. Winds at such high elevations were often unpredictable and would be extremely dangerous to have a tethered dirigible to swivel around and around the mast. Therefore the mooring mast atop the Empire State Building never fufilled it's destiny, but is now a site tourists flock to. By the end of the 1930's, the idea of dirigibles as future transportation was replaced by airplanes.",3,3,3,3
15405,6,"The obstacles that builders faced at the empire State Building in attempting to allow dirigibles dock there are. The possible dangers of having something fall on them. The hydrogen is highley flamable so the dirigible could blow up and ingor any one aroud it. The empire state building may not be strong enough to withstand the the moving of the @CAPS1 the back side moveing so much from the dangorouse winds, so the @CAPS1 could possibly pull off part of the building and could @CAPS2 nearby pedastrians.",2,1,2,2
15406,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock. Is that when the Empire State Building was conceived, it was Planned as the world's. Then the new Chrysler Building that was being constructed at forty-second Street. and @CAPS1 Avenue in new york. Before the Empire State began construction, and Al Smith was determined to outstrip. this dirigibles or zeppelin and the @ORGANIZATION2 was going to have a mooring mast at its top for docking.",0,1,1,1
15410,6,"Based on the excerpt, the builders of the Empire State Building faced many obstacles to allow dirigibles to dock there. The main problem was safety. When the front was masted to the building the back would move around. Another big problem was that the dirigibles were filled with hydrogen, which is highly flammable. Also, it was illegal for airships to fly that low over urban areas. Another obstacle was that the dirigible could not get close enough to the building because of wind.",3,2,3,3
15415,6,"In the excerpt ""The Mooring Mast"" by @ORGANIZATION2, the author described the obstacles the builders of the empire state Building faced in attempting to allow dirigibles to dock there. An architect named Al Smith was a four-term governor of New York who headed efforts to construct the Empire State Building after his years in office. He imagined the top of the Building to be a ""higher Calling"". He pictured it to be equipped for an age of transportation that was then the only dream of avation pioneers. It seemed possible in his eyes, till the obstacles turned up. The first obstacle that struck, was the lack of suitable area in New York City. They would have to clear about four blocks in the bussy city! The architects and engineers of the Empire State Building consulted with experts, but it didn't plan out too well. Over sixty thousand dollars worth of modifications had to be made to the buildings framework. The building would now be 102 floors, with a glassed-in observation area on the 101st floor. In the end, The greatest Obstacle was just nature itself.",2,1,2,2
15416,6,"A @CAPS1-@CAPS2 @CAPS3 idea of docking a dirigible to the top of the empire state building didn't seem so @CAPS1-@CAPS2 in 1929. Upon carrying out the idea to place a mooring mast atop the thousand foot building, problems quickly presented themselves The first problem architecs ran into was the construction of the building itself. The empire state building was never built to be able to hold a thousand-foot dirigible. The added weight would stress the frame of the building. As a solution to this issue, Al Smith, the four term governor of New York, put a ""quick fix"" in place. Smith invested sixty thousand dollars into strengthening the buildings support. Even with the strengthened frame, safety was still a main conflict that put the idea to rest. Along with the structural danger, hydrogen was a main source of weight reduction for dirigibles. Unlike helium, hydrogen is highly flammable was the Idea worth putting thousands of lives at stake through the dirigible blowing up? The people of New York did not wish to relive the Hindenburg fiasco right over their heads. The last major conflict in Smith's idea was nature itself. Air currents are a uncontrolable force of nature, especially when a thousand feet off the ground. Even if tethered, a dirigible would swivel @CAPS1 too much to be considered safe. The idea presented itself to be inconceivable. A mast was put atop the Empire State building, and the 102nd floor does, in fact, exist. Both of these building's features are out of use, proving to be unsafe to the public.",4,4,4,3
15418,6,"There were many obstacles which the builders of the Empire State Building faced in attempting to construct a mast for docking dirigibles. One of the main reasons that the mast was never built was due to safety. Most of the foreign dirigibles ran on hydrogen and the builders did not want to risk another Hindenburg accident in the highly populated New York City. Nature also restricted the building of a dock. The winds on top of the Empire State Building were constantly changing because of violent air currents, another threat that the builders did not want to risk. Finally, there was a law that prohibited airships from flying too low over urban areas. There were many reasons why the mast was never constructed including safety issues, nature, and an existing law that prohibited low air travel over the city. In the end however, the building of a dirigible mast was neither practical nor safe, and the project was eventually dropped.",3,2,3,3
15419,6,"Mooring dirigibles would not be good at all if they were being moored on top of the Empire State Building. One of the reasons that mooring a dirigible on the top of the building is most dirigibles that would come to this dock from outside the U.S. used hydrogen instead of helium. The hydrogen is extremely flammable and after the Hindenburg exploded, it would be to unsafe to have a hydrogen filled dirigibles in a highly populated area such as New York City.Another obstacle that was being faced was a climate problem. This was the biggest problem. ""The winds on top of the building were constantly shifting due to violent air currents,"" (paragraph @NUM1). If the winds were this rapid the back of the dirigible would be swinging around freely. This could potentially cause danger if the back was to hit a building near by or start swinging out of control and break loose from the building.The last problem that was faced based on the story is that docking a dirigibles would be against the law. The exsisting law stated that an airship couldn't fly to low over urban areas. If the dirigible was able to dock at the Empire State Building, it would be too low over an urban area. This made it impossible for the Empire State Building to have a dock for dirigibles.",3,3,4,3
